day_of_year,hours_of_use,daily_use,sensor_type_strong,sensor_type_medium,sensor_type_weak,ac_type_central,ac_type_split,ac_type_window,ac_type_portable,maintenance_needed
178,18,6,True,False,False,False,True,False,False,1
134,22,7,False,False,True,False,True,False,False,1
293,0,7,True,False,False,True,False,False,False,1
343,2,10,True,False,False,True,False,False,False,0
245,22,11,True,False,False,False,False,True,False,1
231,6,3,False,True,False,False,True,False,False,0
340,17,1,False,True,False,False,False,False,True,1
97,22,10,False,True,False,False,False,True,False,0
197,8,5,True,False,False,True,False,False,False,1
165,15,7,False,True,False,False,False,True,False,0
244,23,7,False,False,True,False,False,False,True,1
18,17,4,False,False,True,False,False,False,True,1
263,10,12,True,False,False,False,False,False,True,1
251,13,1,False,False,True,False,False,False,True,0
39,18,8,True,False,False,True,False,False,False,0
168,5,2,True,False,False,False,True,False,False,0
75,11,5,False,True,False,False,False,True,False,0
293,5,4,True,False,False,False,False,True,False,1
14,21,10,False,True,False,False,True,False,False,1
353,17,9,False,False,True,True,False,False,False,1
120,8,1,False,False,True,False,False,True,False,1
216,18,5,True,False,False,False,True,False,False,0
257,16,7,False,True,False,False,False,False,True,1
206,22,10,False,True,False,True,False,False,False,1
139,12,10,False,False,True,True,False,False,False,1
172,23,4,True,False,False,True,False,False,False,0
347,14,9,False,True,False,False,False,False,True,1
244,5,9,False,True,False,False,False,False,True,1
37,19,12,True,False,False,True,False,False,False,1
133,9,3,False,True,False,False,False,False,True,0
343,23,4,True,False,False,False,False,True,False,1
46,17,2,True,False,False,False,False,True,False,0
21,0,10,False,True,False,False,False,True,False,0
240,18,12,True,False,False,False,False,False,True,0
125,15,3,False,True,False,False,True,False,False,0
20,13,4,False,False,True,False,True,False,False,1
32,3,11,False,True,False,True,False,False,False,0
96,13,12,True,False,False,False,False,True,False,1
337,17,4,True,False,False,False,False,False,True,1
40,4,1,False,True,False,False,True,False,False,0
168,3,9,False,True,False,False,False,True,False,0
188,8,12,True,False,False,False,True,False,False,0
26,16,5,False,True,False,False,True,False,False,0
164,21,11,True,False,False,False,False,False,True,1
186,19,1,True,False,False,True,False,False,False,0
264,21,3,False,False,True,True,False,False,False,1
272,19,11,False,True,False,False,True,False,False,1
118,4,8,True,False,False,True,False,False,False,1
90,3,4,False,True,False,False,False,False,True,0
190,16,12,False,True,False,False,False,True,False,1
343,2,10,False,False,True,False,True,False,False,1
289,15,8,False,True,False,False,False,True,False,0
191,0,11,False,False,True,True,False,False,False,0
224,21,7,False,False,True,False,False,False,True,0
35,15,8,True,False,False,False,False,True,False,0
355,12,6,True,False,False,False,False,False,True,0
346,12,7,True,False,False,False,True,False,False,1
159,17,4,False,True,False,False,False,False,True,1
326,0,5,False,True,False,False,True,False,False,0
340,20,12,False,True,False,False,False,True,False,1
232,20,6,False,False,True,False,False,True,False,1
122,20,11,False,True,False,False,True,False,False,1
189,3,6,False,False,True,False,False,True,False,1
37,1,2,False,False,True,False,False,True,False,0
270,21,1,True,False,False,False,False,False,True,1
128,8,5,True,False,False,False,False,True,False,1
202,15,4,False,False,True,True,False,False,False,1
193,7,6,True,False,False,False,False,False,True,1
314,4,7,False,False,True,False,False,True,False,0
191,23,11,False,True,False,True,False,False,False,1
309,10,7,False,False,True,False,False,True,False,1
89,22,1,False,True,False,False,False,False,True,1
296,1,1,False,False,True,False,False,False,True,0
117,15,5,False,True,False,False,False,True,False,1
207,6,8,False,False,True,False,False,True,False,1
44,5,9,True,False,False,False,True,False,False,0
13,16,7,False,False,True,True,False,False,False,1
83,0,10,False,False,True,False,False,False,True,1
322,13,7,False,False,True,False,False,True,False,1
215,13,12,True,False,False,False,False,False,True,1
40,14,2,False,False,True,False,True,False,False,1
247,23,12,False,True,False,True,False,False,False,1
149,9,8,True,False,False,True,False,False,False,0
230,9,6,False,False,True,False,False,False,True,1
198,5,8,False,False,True,False,True,False,False,1
40,18,2,True,False,False,False,False,True,False,1
131,14,5,False,True,False,True,False,False,False,0
313,5,1,False,True,False,False,False,False,True,0
141,19,3,False,True,False,False,False,False,True,0
173,9,4,False,False,True,False,False,False,True,1
75,19,12,False,True,False,False,True,False,False,0
361,8,3,True,False,False,False,False,True,False,0
99,0,12,False,False,True,False,True,False,False,1
67,23,8,True,False,False,False,False,False,True,0
98,22,5,False,True,False,False,True,False,False,0
146,18,2,True,False,False,False,False,True,False,0
254,10,6,False,True,False,False,True,False,False,0
108,17,6,False,True,False,False,True,False,False,0
133,2,5,False,True,False,False,False,True,False,0
292,21,2,False,True,False,True,False,False,False,0
50,6,7,False,True,False,False,False,True,False,0
280,23,10,False,True,False,True,False,False,False,1
282,6,1,False,False,True,True,False,False,False,0
315,19,4,True,False,False,False,False,False,True,0
58,23,11,False,True,False,False,False,True,False,0
158,19,5,False,False,True,False,True,False,False,0
169,22,12,True,False,False,False,True,False,False,1
35,14,1,False,True,False,False,True,False,False,1
28,0,2,False,False,True,True,False,False,False,0
237,14,7,False,False,True,False,False,False,True,0
293,17,6,False,True,False,False,True,False,False,0
38,22,6,False,True,False,False,False,True,False,1
181,11,12,True,False,False,False,True,False,False,0
314,6,12,False,True,False,True,False,False,False,1
100,17,6,True,False,False,False,False,True,False,1
293,22,5,False,False,True,False,False,False,True,1
118,12,11,False,True,False,False,False,False,True,1
363,14,8,True,False,False,False,False,False,True,1
25,19,8,False,False,True,False,False,False,True,1
85,22,7,True,False,False,False,False,True,False,0
335,4,5,False,True,False,False,True,False,False,1
240,8,4,True,False,False,False,False,False,True,1
128,1,9,False,False,True,True,False,False,False,0
227,7,1,False,False,True,False,True,False,False,1
177,18,8,True,False,False,False,False,False,True,1
188,4,4,False,False,True,False,False,False,True,1
296,11,6,True,False,False,False,False,False,True,1
28,14,9,False,False,True,True,False,False,False,1
196,17,11,True,False,False,False,False,False,True,0
90,9,10,False,True,False,False,False,False,True,1
275,15,5,True,False,False,True,False,False,False,0
242,13,8,False,True,False,False,True,False,False,0
17,1,1,False,True,False,False,True,False,False,0
216,20,5,False,False,True,False,False,False,True,1
346,10,9,False,False,True,True,False,False,False,0
221,9,11,True,False,False,False,True,False,False,1
321,16,5,True,False,False,False,False,False,True,0
166,0,7,False,False,True,True,False,False,False,0
273,3,11,True,False,False,False,False,False,True,1
50,18,8,False,False,True,False,True,False,False,0
320,19,10,False,False,True,True,False,False,False,0
155,14,12,False,True,False,False,False,False,True,1
91,10,5,False,False,True,False,False,False,True,0
47,17,2,False,True,False,False,True,False,False,0
120,15,4,False,False,True,False,True,False,False,1
156,10,6,True,False,False,False,False,False,True,0
36,14,3,False,True,False,False,True,False,False,0
2,17,11,True,False,False,False,True,False,False,0
105,5,7,False,True,False,False,False,False,True,1
292,7,12,False,True,False,False,False,False,True,0
344,12,7,False,False,True,True,False,False,False,0
17,13,5,True,False,False,False,False,False,True,0
190,21,6,False,False,True,True,False,False,False,1
1,15,6,False,True,False,False,True,False,False,0
180,19,3,False,True,False,False,False,False,True,1
307,2,2,False,False,True,True,False,False,False,1
221,0,9,False,False,True,False,True,False,False,1
126,18,4,False,True,False,False,False,True,False,1
319,19,5,True,False,False,False,False,True,False,1
127,11,4,False,True,False,False,False,False,True,1
154,1,5,False,True,False,False,True,False,False,0
331,12,11,False,True,False,False,True,False,False,1
163,6,3,True,False,False,True,False,False,False,0
105,6,12,True,False,False,True,False,False,False,0
31,16,4,False,False,True,False,False,True,False,0
198,1,5,False,False,True,True,False,False,False,0
20,7,5,False,True,False,False,False,True,False,0
156,11,9,False,True,False,False,False,False,True,0
232,15,6,False,False,True,True,False,False,False,0
94,13,11,True,False,False,False,False,False,True,0
200,3,1,False,True,False,True,False,False,False,1
130,5,5,True,False,False,False,False,False,True,0
2,14,8,True,False,False,False,False,True,False,1
23,8,11,False,True,False,False,True,False,False,1
112,6,1,False,True,False,False,True,False,False,0
293,0,8,False,True,False,False,False,True,False,0
108,1,12,True,False,False,False,True,False,False,1
167,7,11,False,True,False,False,True,False,False,0
16,9,9,False,True,False,False,False,True,False,1
198,22,12,False,True,False,True,False,False,False,1
100,10,11,False,True,False,True,False,False,False,1
191,19,4,False,False,True,False,False,False,True,0
80,9,7,False,True,False,False,True,False,False,1
113,20,8,False,True,False,True,False,False,False,0
59,0,1,False,False,True,False,True,False,False,0
341,4,4,True,False,False,False,False,True,False,1
337,5,11,False,False,True,False,False,False,True,0
106,15,12,False,True,False,False,False,True,False,1
102,1,4,True,False,False,True,False,False,False,0
107,20,9,True,False,False,True,False,False,False,0
44,23,2,True,False,False,False,True,False,False,0
99,0,11,True,False,False,False,False,False,True,1
361,6,7,False,True,False,False,False,False,True,0
303,22,6,False,False,True,False,False,False,True,1
332,16,3,False,True,False,False,False,True,False,0
179,9,9,True,False,False,False,False,True,False,1
194,17,2,False,False,True,True,False,False,False,1
226,12,1,False,False,True,True,False,False,False,1
18,6,6,False,False,True,False,True,False,False,0
289,19,2,True,False,False,True,False,False,False,1
91,13,9,True,False,False,False,False,False,True,0
86,18,1,False,False,True,True,False,False,False,0
355,13,7,True,False,False,False,False,False,True,1
297,18,11,True,False,False,False,True,False,False,1
318,23,7,False,True,False,True,False,False,False,1
144,3,8,False,False,True,False,False,False,True,1
155,17,11,True,False,False,True,False,False,False,1
329,20,7,False,True,False,True,False,False,False,1
337,7,4,False,True,False,True,False,False,False,1
16,20,5,False,True,False,False,False,True,False,1
77,16,9,False,True,False,False,False,False,True,1
198,5,7,True,False,False,False,True,False,False,1
134,10,2,False,True,False,False,False,False,True,1
67,1,5,True,False,False,False,True,False,False,0
63,2,2,False,False,True,False,True,False,False,0
345,1,6,False,False,True,False,True,False,False,0
227,17,10,False,False,True,False,False,False,True,1
359,10,7,False,True,False,False,True,False,False,1
338,23,12,True,False,False,True,False,False,False,0
273,17,6,False,False,True,False,False,False,True,1
39,11,1,True,False,False,False,False,False,True,1
237,5,7,False,False,True,True,False,False,False,1
267,17,1,True,False,False,False,False,True,False,1
135,4,2,False,False,True,True,False,False,False,1
354,4,1,False,True,False,True,False,False,False,1
89,11,10,True,False,False,True,False,False,False,0
188,7,8,False,True,False,False,False,False,True,1
161,16,4,True,False,False,False,False,True,False,1
336,5,4,False,False,True,False,False,False,True,0
160,21,5,False,True,False,False,False,True,False,0
209,8,3,False,True,False,False,True,False,False,0
29,20,3,False,False,True,False,True,False,False,0
184,18,7,True,False,False,False,False,False,True,1
8,15,1,False,True,False,True,False,False,False,0
199,23,5,True,False,False,True,False,False,False,1
162,15,4,True,False,False,False,False,True,False,0
350,12,7,False,True,False,False,False,True,False,0
118,14,10,False,False,True,False,False,True,False,0
218,13,3,False,True,False,False,False,True,False,0
255,7,1,False,False,True,False,False,True,False,0
308,13,3,False,True,False,False,True,False,False,0
124,23,1,True,False,False,False,False,True,False,1
312,20,6,False,False,True,True,False,False,False,1
55,11,2,False,False,True,False,False,False,True,1
151,5,6,False,True,False,True,False,False,False,1
5,21,3,True,False,False,False,True,False,False,1
275,16,5,True,False,False,False,True,False,False,0
249,11,2,False,True,False,False,False,False,True,1
75,5,11,True,False,False,False,False,True,False,0
260,16,3,False,True,False,False,True,False,False,0
227,4,7,False,False,True,False,False,True,False,1
134,22,4,False,True,False,False,True,False,False,1
49,8,8,False,True,False,False,True,False,False,0
288,22,3,True,False,False,True,False,False,False,0
346,7,12,False,True,False,True,False,False,False,1
348,11,4,False,False,True,True,False,False,False,0
282,5,2,False,False,True,True,False,False,False,0
325,5,9,False,False,True,False,True,False,False,1
31,4,7,False,False,True,False,False,False,True,0
