date,temperature,window_open,ac_setting,season,day_of_year
2023-08-28,24.5,1,18.4,Summer,240
2023-08-29,28.6,0,18.2,Summer,241
2023-08-30,20.5,0,19.9,Summer,242
2023-08-31,18.8,1,17.5,Summer,243
2023-09-01,17.0,0,21.7,Summer,244
2023-09-02,26.6,1,20.2,Summer,245
2023-09-03,23.9,1,20.4,Summer,246
2023-09-04,21.5,0,17.8,Summer,247
2023-09-05,22.3,0,18.1,Summer,248
2023-09-06,17.8,0,22.0,Summer,249
2023-09-07,28.3,0,18.2,Summer,250
2023-09-08,21.1,1,20.9,Summer,251
2023-09-09,20.8,1,20.7,Summer,252
2023-09-10,22.4,0,18.3,Summer,253
2023-09-11,21.4,0,18.9,Summer,254
2023-09-12,20.4,1,21.4,Summer,255
2023-09-13,17.1,0,18.1,Summer,256
2023-09-14,20.7,1,19.1,Summer,257
2023-09-15,24.7,1,19.5,Summer,258
2023-09-16,22.8,1,21.2,Summer,259
2023-09-17,23.3,1,19.3,Summer,260
2023-09-18,16.7,0,19.8,Summer,261
2023-09-19,15.0,0,21.7,Summer,262
2023-09-20,17.4,0,19.9,Summer,263
2023-09-21,17.7,1,17.3,Summer,264
2023-09-22,20.5,0,17.6,Summer,265
2023-09-23,11.9,0,22.0,Fall,266
2023-09-24,21.3,1,19.5,Fall,267
2023-09-25,16.0,0,18.6,Fall,268
2023-09-26,14.9,0,18.0,Fall,269
2023-09-27,12.9,0,19.1,Fall,270
2023-09-28,10.7,0,21.6,Fall,271
2023-09-29,17.9,0,20.1,Fall,272
2023-09-30,15.4,0,20.5,Fall,273
2023-10-01,11.1,0,21.7,Fall,274
2023-10-02,10.8,0,20.1,Fall,275
2023-10-03,13.4,1,19.9,Fall,276
2023-10-04,19.2,1,16.3,Fall,277
2023-10-05,13.1,0,21.9,Fall,278
2023-10-06,9.1,0,22.9,Fall,279
2023-10-07,12.7,0,20.9,Fall,280
2023-10-08,12.3,0,20.6,Fall,281
2023-10-09,4.8,0,20.6,Fall,282
2023-10-10,12.5,0,19.6,Fall,283
2023-10-11,11.7,0,19.3,Fall,284
2023-10-12,14.2,0,18.4,Fall,285
2023-10-13,17.4,1,18.8,Fall,286
2023-10-14,15.0,0,22.0,Fall,287
2023-10-15,10.6,0,20.2,Fall,288
2023-10-16,7.8,0,21.6,Fall,289
2023-10-17,18.6,0,19.2,Fall,290
2023-10-18,10.8,0,18.6,Fall,291
2023-10-19,10.4,0,20.1,Fall,292
2023-10-20,10.0,0,21.9,Fall,293
2023-10-21,10.5,0,21.5,Fall,294
2023-10-22,9.2,0,22.6,Fall,295
2023-10-23,7.7,0,22.5,Fall,296
2023-10-24,7.5,0,21.7,Fall,297
2023-10-25,8.8,0,21.6,Fall,298
2023-10-26,7.1,0,22.8,Fall,299
2023-10-27,6.3,0,23.0,Fall,300
2023-10-28,8.5,0,22.0,Fall,301
2023-10-29,7.2,0,23.9,Fall,302
2023-10-30,12.3,0,18.3,Fall,303
2023-10-31,-0.4,0,21.6,Fall,304
2023-11-01,10.6,0,21.7,Fall,305
2023-11-02,10.8,0,20.0,Fall,306
2023-11-03,0.7,0,22.0,Fall,307
2023-11-04,5.6,0,20.2,Fall,308
2023-11-05,5.3,0,22.3,Fall,309
2023-11-06,2.0,0,23.6,Fall,310
2023-11-07,3.7,0,23.1,Fall,311
2023-11-08,2.5,0,23.1,Fall,312
2023-11-09,10.9,0,21.3,Fall,313
2023-11-10,8.2,0,21.4,Fall,314
2023-11-11,9.0,0,20.9,Fall,315
2023-11-12,7.2,0,21.3,Fall,316
2023-11-13,1.4,0,22.3,Fall,317
2023-11-14,3.1,0,21.5,Fall,318
2023-11-15,5.9,0,22.2,Fall,319
2023-11-16,0.6,0,21.8,Fall,320
2023-11-17,6.2,0,21.1,Fall,321
2023-11-18,3.2,0,20.4,Fall,322
2023-11-19,2.6,0,23.6,Fall,323
2023-11-20,5.7,0,20.0,Fall,324
2023-11-21,4.8,0,20.0,Fall,325
2023-11-22,2.2,0,23.3,Fall,326
2023-11-23,6.6,0,24.0,Fall,327
2023-11-24,-0.3,0,22.9,Fall,328
2023-11-25,4.6,0,20.1,Fall,329
2023-11-26,4.4,0,20.9,Fall,330
2023-11-27,1.6,0,23.9,Fall,331
2023-11-28,3.3,0,23.2,Fall,332
2023-11-29,-1.5,0,22.3,Fall,333
2023-11-30,4.9,0,20.9,Fall,334
2023-12-01,1.4,0,20.1,Fall,335
2023-12-02,0.3,0,20.1,Fall,336
2023-12-03,4.9,0,22.4,Fall,337
2023-12-04,-0.5,0,20.1,Fall,338
2023-12-05,-2.7,0,24.0,Fall,339
2023-12-06,-3.3,0,20.7,Fall,340
2023-12-07,3.1,0,22.8,Fall,341
2023-12-08,-2.7,0,20.6,Fall,342
2023-12-09,6.3,0,22.2,Fall,343
2023-12-10,-5.3,0,20.3,Fall,344
2023-12-11,6.0,0,23.1,Fall,345
2023-12-12,1.4,0,22.3,Fall,346
2023-12-13,0.4,0,20.3,Fall,347
2023-12-14,-1.0,0,23.4,Fall,348
2023-12-15,1.8,0,22.2,Fall,349
2023-12-16,0.4,0,23.7,Fall,350
2023-12-17,3.7,0,23.7,Fall,351
2023-12-18,0.7,0,23.7,Fall,352
2023-12-19,0.8,0,20.3,Fall,353
2023-12-20,-0.8,0,20.5,Fall,354
2023-12-21,0.1,0,24.0,Winter,355
2023-12-22,1.1,0,22.0,Winter,356
2023-12-23,-5.0,0,21.0,Winter,357
2023-12-24,-3.9,0,23.1,Winter,358
2023-12-25,2.3,0,21.1,Winter,359
2023-12-26,0.6,0,22.9,Winter,360
2023-12-27,-0.5,0,23.3,Winter,361
2023-12-28,0.1,0,23.1,Winter,362
2023-12-29,1.1,0,21.1,Winter,363
2023-12-30,-1.6,0,21.6,Winter,364
2023-12-31,-2.3,0,21.7,Winter,365
2023-01-01,0.6,0,22.0,Winter,1
2023-01-02,-2.9,0,20.7,Winter,2
2023-01-03,1.2,0,21.8,Winter,3
2023-01-04,-5.1,0,22.0,Winter,4
2023-01-05,3.1,0,22.1,Winter,5
2023-01-06,1.5,0,23.3,Winter,6
2023-01-07,0.9,0,22.1,Winter,7
2023-01-08,3.1,0,20.9,Winter,8
2023-01-09,5.2,0,22.7,Winter,9
2023-01-10,3.3,0,23.2,Winter,10
2023-01-11,-5.3,0,21.3,Winter,11
2023-01-12,-3.5,0,22.6,Winter,12
2023-01-13,-1.5,0,20.6,Winter,13
2023-01-14,0.5,0,21.4,Winter,14
2023-01-15,2.1,0,23.6,Winter,15
2023-01-16,-1.6,0,23.6,Winter,16
2023-01-17,1.2,0,22.3,Winter,17
2023-01-18,-1.6,0,22.8,Winter,18
2023-01-19,-1.0,0,23.4,Winter,19
2023-01-20,-3.3,0,23.8,Winter,20
2023-01-21,-1.8,0,22.0,Winter,21
2023-01-22,-3.0,0,22.2,Winter,22
2023-01-23,-1.8,0,21.7,Winter,23
2023-01-24,4.4,0,20.3,Winter,24
2023-01-25,-1.5,0,21.7,Winter,25
2023-01-26,9.4,0,23.2,Winter,26
2023-01-27,3.1,0,23.2,Winter,27
2023-01-28,2.3,0,23.6,Winter,28
2023-01-29,-0.7,0,20.2,Winter,29
2023-01-30,4.1,0,22.1,Winter,30
2023-01-31,0.4,0,20.4,Winter,31
2023-02-01,2.6,0,20.8,Winter,32
2023-02-02,10.0,0,18.6,Winter,33
2023-02-03,2.2,0,22.0,Winter,34
2023-02-04,6.1,0,23.0,Winter,35
2023-02-05,0.7,0,20.3,Winter,36
2023-02-06,2.8,0,21.7,Winter,37
2023-02-07,8.4,0,22.7,Winter,38
2023-02-08,1.4,0,20.5,Winter,39
2023-02-09,8.9,0,21.3,Winter,40
2023-02-10,5.7,0,20.3,Winter,41
2023-02-11,2.1,0,22.6,Winter,42
2023-02-12,5.8,0,23.9,Winter,43
2023-02-13,7.0,0,23.3,Winter,44
2023-02-14,6.1,0,23.9,Winter,45
2023-02-15,-0.2,0,23.4,Winter,46
2023-02-16,2.5,0,23.4,Winter,47
2023-02-17,4.1,0,22.3,Winter,48
2023-02-18,4.8,0,22.1,Winter,49
2023-02-19,7.1,0,21.6,Winter,50
2023-02-20,6.0,0,23.3,Winter,51
2023-02-21,1.6,0,20.7,Winter,52
2023-02-22,7.0,0,20.2,Winter,53
2023-02-23,7.9,0,23.8,Winter,54
2023-02-24,7.9,0,20.0,Winter,55
2023-02-25,9.7,0,23.9,Winter,56
2023-02-26,9.2,0,22.9,Winter,57
2023-02-27,8.3,0,21.3,Winter,58
2023-02-28,6.9,0,22.8,Winter,59
2023-03-01,2.3,0,23.3,Winter,60
2023-03-02,8.8,1,19.5,Winter,61
2023-03-03,8.4,0,23.1,Winter,62
2023-03-04,8.8,0,23.2,Winter,63
2023-03-05,4.4,0,21.0,Winter,64
2023-03-06,5.2,0,20.2,Winter,65
2023-03-07,11.8,0,19.7,Winter,66
2023-03-08,8.8,0,20.8,Winter,67
2023-03-09,11.2,0,18.7,Winter,68
2023-03-10,9.5,0,22.9,Winter,69
2023-03-11,9.7,0,21.5,Winter,70
2023-03-12,12.7,0,19.6,Winter,71
2023-03-13,8.6,0,21.0,Winter,72
2023-03-14,10.7,0,19.1,Winter,73
2023-03-15,9.2,0,22.6,Winter,74
2023-03-16,9.6,0,23.5,Winter,75
2023-03-17,10.2,0,18.5,Winter,76
2023-03-18,12.0,0,18.1,Winter,77
2023-03-19,10.2,0,21.2,Winter,78
2023-03-20,15.6,0,18.8,Winter,79
2023-03-21,9.4,0,20.3,Spring,80
2023-03-22,11.8,0,19.6,Spring,81
2023-03-23,11.3,0,21.7,Spring,82
2023-03-24,17.2,1,19.1,Spring,83
2023-03-25,13.7,0,18.2,Spring,84
2023-03-26,16.5,0,18.1,Spring,85
2023-03-27,9.2,0,23.7,Spring,86
2023-03-28,14.7,1,17.8,Spring,87
2023-03-29,16.8,1,18.4,Spring,88
2023-03-30,14.7,0,21.4,Spring,89
2023-03-31,17.9,0,19.3,Spring,90
2023-04-01,13.4,0,19.5,Spring,91
2023-04-02,19.4,1,18.4,Spring,92
2023-04-03,22.3,0,18.1,Spring,93
2023-04-04,14.6,0,21.8,Spring,94
2023-04-05,14.6,0,18.6,Spring,95
2023-04-06,20.6,1,19.6,Spring,96
2023-04-07,21.2,0,19.1,Spring,97
2023-04-08,15.2,0,20.0,Spring,98
2023-04-09,15.7,1,20.2,Spring,99
2023-04-10,16.4,0,18.4,Spring,100
2023-04-11,13.5,0,19.8,Spring,101
2023-04-12,15.0,0,18.1,Spring,102
2023-04-13,15.0,0,21.1,Spring,103
2023-04-14,16.0,0,20.6,Spring,104
2023-04-15,18.4,1,17.1,Spring,105
2023-04-16,19.5,1,16.4,Spring,106
2023-04-17,23.7,1,21.3,Spring,107
2023-04-18,16.3,1,18.1,Spring,108
2023-04-19,22.5,1,19.2,Spring,109
2023-04-20,19.1,0,17.6,Spring,110
2023-04-21,19.9,1,18.2,Spring,111
2023-04-22,22.3,1,20.2,Spring,112
2023-04-23,17.1,0,19.3,Spring,113
2023-04-24,21.9,0,17.5,Spring,114
2023-04-25,21.5,0,20.0,Spring,115
2023-04-26,22.7,0,19.8,Spring,116
2023-04-27,22.3,1,19.0,Spring,117
2023-04-28,29.0,0,18.9,Spring,118
2023-04-29,20.0,1,21.6,Spring,119
2023-04-30,20.5,0,18.3,Spring,120
2023-05-01,20.5,1,20.3,Spring,121
2023-05-02,20.9,1,20.1,Spring,122
2023-05-03,20.9,1,19.1,Spring,123
2023-05-04,26.6,0,18.8,Spring,124
2023-05-05,27.5,0,18.1,Spring,125
2023-05-06,21.7,0,18.6,Spring,126
2023-05-07,21.2,1,19.8,Spring,127
2023-05-08,25.3,0,17.0,Spring,128
2023-05-09,22.4,0,19.4,Spring,129
2023-05-10,26.2,0,17.9,Spring,130
2023-05-11,25.1,1,18.9,Spring,131
2023-05-12,20.1,1,19.3,Spring,132
2023-05-13,29.5,1,19.0,Spring,133
2023-05-14,30.5,0,17.0,Spring,134
2023-05-15,23.4,1,19.7,Spring,135
2023-05-16,24.3,1,19.2,Spring,136
2023-05-17,26.5,0,18.7,Spring,137
2023-05-18,26.8,0,17.2,Spring,138
2023-05-19,28.0,0,16.3,Spring,139
2023-05-20,32.2,0,14.2,Spring,140
2023-05-21,25.8,0,17.6,Spring,141
2023-05-22,24.1,1,18.5,Spring,142
2023-05-23,22.5,1,19.9,Spring,143
2023-05-24,24.6,0,18.1,Spring,144
2023-05-25,26.9,0,18.4,Spring,145
2023-05-26,32.5,0,16.8,Spring,146
2023-05-27,25.7,1,20.5,Spring,147
2023-05-28,28.1,1,19.1,Spring,148
2023-05-29,27.5,0,18.2,Spring,149
2023-05-30,31.3,0,15.5,Spring,150
2023-05-31,35.4,0,15.1,Spring,151
2023-06-01,26.4,0,17.2,Spring,152
2023-06-02,26.6,0,16.2,Spring,153
2023-06-03,31.4,0,16.7,Spring,154
2023-06-04,30.4,0,15.4,Spring,155
2023-06-05,34.0,0,15.6,Spring,156
2023-06-06,30.3,0,14.8,Spring,157
2023-06-07,27.6,0,17.3,Spring,158
2023-06-08,30.6,0,15.8,Spring,159
2023-06-09,32.2,0,14.0,Spring,160
2023-06-10,31.4,0,14.8,Spring,161
2023-06-11,30.6,0,17.0,Spring,162
2023-06-12,32.4,0,16.9,Spring,163
2023-06-13,32.8,0,15.6,Spring,164
2023-06-14,33.5,0,15.7,Spring,165
2023-06-15,31.3,0,16.7,Spring,166
2023-06-16,29.0,0,16.4,Spring,167
2023-06-17,30.0,0,16.8,Spring,168
2023-06-18,33.2,0,15.4,Spring,169
2023-06-19,27.2,0,16.4,Spring,170
2023-06-20,30.8,1,17.6,Spring,171
2023-06-21,28.6,1,20.1,Summer,172
2023-06-22,29.9,0,17.2,Summer,173
2023-06-23,33.7,0,15.8,Summer,174
2023-06-24,30.4,1,18.3,Summer,175
2023-06-25,30.0,0,15.3,Summer,176
2023-06-26,25.9,0,16.4,Summer,177
2023-06-27,32.2,0,15.2,Summer,178
2023-06-28,31.9,0,16.9,Summer,179
2023-06-29,36.5,0,15.4,Summer,180
2023-06-30,29.1,1,19.9,Summer,181
2023-07-01,30.7,0,14.1,Summer,182
2023-07-02,30.7,0,16.3,Summer,183
2023-07-03,34.7,0,15.6,Summer,184
2023-07-04,29.7,0,16.8,Summer,185
2023-07-05,30.8,0,15.1,Summer,186
2023-07-06,31.8,0,16.7,Summer,187
2023-07-07,30.5,0,16.8,Summer,188
2023-07-08,28.6,1,18.6,Summer,189
2023-07-09,30.5,0,14.4,Summer,190
2023-07-10,33.1,0,14.0,Summer,191
2023-07-11,26.7,0,16.7,Summer,192
2023-07-12,30.2,0,14.2,Summer,193
2023-07-13,27.6,0,16.1,Summer,194
2023-07-14,33.2,0,14.7,Summer,195
2023-07-15,25.0,0,16.6,Summer,196
2023-07-16,27.9,0,17.2,Summer,197
2023-07-17,30.6,0,15.9,Summer,198
2023-07-18,34.1,0,16.4,Summer,199
2023-07-19,29.1,0,16.4,Summer,200
2023-07-20,27.6,0,18.8,Summer,201
2023-07-21,34.8,0,14.2,Summer,202
2023-07-22,24.7,1,20.2,Summer,203
2023-07-23,22.4,1,19.9,Summer,204
2023-07-24,30.2,0,15.7,Summer,205
2023-07-25,27.3,0,17.7,Summer,206
2023-07-26,25.6,1,19.8,Summer,207
2023-07-27,30.7,0,16.9,Summer,208
2023-07-28,29.2,0,18.0,Summer,209
2023-07-29,26.7,1,20.4,Summer,210
2023-07-30,24.4,1,19.1,Summer,211
2023-07-31,30.7,0,14.4,Summer,212
2023-08-01,29.9,0,17.0,Summer,213
2023-08-02,27.6,1,18.4,Summer,214
2023-08-03,33.3,0,15.3,Summer,215
2023-08-04,24.4,1,19.1,Summer,216
2023-08-05,22.9,1,20.3,Summer,217
2023-08-06,25.2,0,18.8,Summer,218
2023-08-07,27.0,0,18.0,Summer,219
2023-08-08,27.7,0,17.6,Summer,220
2023-08-09,26.1,1,18.0,Summer,221
2023-08-10,27.7,0,16.3,Summer,222
2023-08-11,22.7,1,20.7,Summer,223
2023-08-12,30.7,0,14.7,Summer,224
2023-08-13,25.9,0,16.1,Summer,225
2023-08-14,29.3,0,18.5,Summer,226
2023-08-15,26.8,0,16.9,Summer,227
2023-08-16,27.0,0,17.2,Summer,228
2023-08-17,27.2,0,18.9,Summer,229
2023-08-18,26.6,0,16.0,Summer,230
2023-08-19,27.0,1,20.2,Summer,231
2023-08-20,28.9,1,20.8,Summer,232
2023-08-21,25.3,1,18.2,Summer,233
2023-08-22,26.6,0,18.6,Summer,234
2023-08-23,24.0,1,19.2,Summer,235
2023-08-24,28.4,0,18.6,Summer,236
2023-08-25,21.8,1,20.5,Summer,237
2023-08-26,29.1,1,20.9,Summer,238
2023-08-27,23.3,0,19.9,Summer,239
2023-08-28,18.9,1,17.1,Summer,240
2023-08-29,23.4,1,21.1,Summer,241
2023-08-30,20.8,0,18.0,Summer,242
2023-08-31,25.1,1,18.8,Summer,243
2023-09-01,20.4,1,20.0,Summer,244
2023-09-02,20.8,1,19.1,Summer,245
2023-09-03,16.2,0,20.8,Summer,246
2023-09-04,20.3,1,19.5,Summer,247
2023-09-05,14.2,0,20.2,Summer,248
2023-09-06,16.4,1,19.3,Summer,249
2023-09-07,23.2,1,21.3,Summer,250
2023-09-08,23.1,1,20.5,Summer,251
2023-09-09,21.8,1,20.4,Summer,252
2023-09-10,17.3,0,19.7,Summer,253
2023-09-11,19.9,1,18.1,Summer,254
2023-09-12,19.7,1,15.8,Summer,255
2023-09-13,16.0,0,20.8,Summer,256
2023-09-14,23.8,1,20.4,Summer,257
2023-09-15,21.6,0,17.6,Summer,258
2023-09-16,18.1,1,16.6,Summer,259
2023-09-17,18.6,1,15.5,Summer,260
2023-09-18,18.9,1,16.0,Summer,261
2023-09-19,11.9,0,21.8,Summer,262
2023-09-20,17.0,1,17.9,Summer,263
2023-09-21,15.5,0,20.4,Summer,264
2023-09-22,14.2,0,21.0,Summer,265
2023-09-23,16.2,1,20.1,Fall,266
2023-09-24,22.1,1,20.7,Fall,267
2023-09-25,18.4,0,17.9,Fall,268
2023-09-26,14.5,0,19.7,Fall,269
2023-09-27,17.7,0,19.3,Fall,270
2023-09-28,19.9,0,19.2,Fall,271
2023-09-29,18.2,0,18.9,Fall,272
2023-09-30,15.4,0,18.5,Fall,273
2023-10-01,13.0,0,20.2,Fall,274
2023-10-02,16.8,0,21.6,Fall,275
2023-10-03,15.6,0,18.4,Fall,276
2023-10-04,16.8,1,18.5,Fall,277
2023-10-05,15.8,0,21.5,Fall,278
2023-10-06,16.8,0,21.6,Fall,279
2023-10-07,11.8,0,20.1,Fall,280
2023-10-08,17.1,0,18.1,Fall,281
2023-10-09,13.5,0,18.4,Fall,282
2023-10-10,18.8,0,17.8,Fall,283
2023-10-11,10.3,0,18.5,Fall,284
2023-10-12,17.3,1,17.1,Fall,285
2023-10-13,12.5,0,21.1,Fall,286
2023-10-14,9.7,0,20.9,Fall,287
2023-10-15,9.9,0,21.1,Fall,288
2023-10-16,10.1,0,18.4,Fall,289
2023-10-17,12.1,1,17.3,Fall,290
2023-10-18,12.2,0,21.3,Fall,291
2023-10-19,8.6,0,22.9,Fall,292
2023-10-20,10.0,0,21.2,Fall,293
2023-10-21,16.3,0,22.0,Fall,294
2023-10-22,14.8,1,20.0,Fall,295
2023-10-23,10.7,0,20.1,Fall,296
2023-10-24,9.3,0,22.8,Fall,297
2023-10-25,9.3,0,22.0,Fall,298
2023-10-26,10.5,0,20.6,Fall,299
2023-10-27,5.4,0,22.9,Fall,300
2023-10-28,7.4,0,23.6,Fall,301
2023-10-29,3.0,0,20.8,Fall,302
2023-10-30,9.0,0,23.4,Fall,303
2023-10-31,9.5,0,21.2,Fall,304
2023-11-01,5.9,0,23.8,Fall,305
2023-11-02,11.8,0,21.4,Fall,306
2023-11-03,3.2,0,23.7,Fall,307
2023-11-04,2.3,0,23.9,Fall,308
2023-11-05,7.1,0,20.6,Fall,309
2023-11-06,9.4,0,23.9,Fall,310
2023-11-07,11.1,1,19.8,Fall,311
2023-11-08,4.4,0,20.9,Fall,312
2023-11-09,8.9,0,21.8,Fall,313
2023-11-10,5.3,0,24.0,Fall,314
2023-11-11,4.7,0,22.0,Fall,315
2023-11-12,7.7,0,22.2,Fall,316
2023-11-13,6.8,0,22.8,Fall,317
2023-11-14,-0.1,0,23.9,Fall,318
2023-11-15,8.9,0,23.1,Fall,319
2023-11-16,8.4,0,20.9,Fall,320
2023-11-17,2.2,0,21.2,Fall,321
2023-11-18,5.1,0,20.4,Fall,322
2023-11-19,5.2,0,22.6,Fall,323
2023-11-20,4.4,0,20.7,Fall,324
2023-11-21,1.8,0,21.0,Fall,325
2023-11-22,1.2,0,23.6,Fall,326
2023-11-23,3.0,0,21.3,Fall,327
2023-11-24,6.5,0,22.3,Fall,328
2023-11-25,4.4,0,21.6,Fall,329
2023-11-26,1.5,0,20.3,Fall,330
2023-11-27,4.8,0,21.5,Fall,331
2023-11-28,-6.2,0,21.6,Fall,332
2023-11-29,5.7,0,23.6,Fall,333
2023-11-30,-3.1,0,21.3,Fall,334
2023-12-01,0.9,0,21.5,Fall,335
2023-12-02,-1.5,0,23.1,Fall,336
2023-12-03,-2.2,0,23.0,Fall,337
2023-12-04,5.1,0,23.2,Fall,338
2023-12-05,0.1,0,23.8,Fall,339
2023-12-06,2.4,0,23.2,Fall,340
2023-12-07,1.1,0,21.6,Fall,341
2023-12-08,2.6,0,23.3,Fall,342
2023-12-09,1.3,0,22.0,Fall,343
2023-12-10,-2.9,0,21.1,Fall,344
2023-12-11,3.9,0,21.2,Fall,345
2023-12-12,-0.7,0,20.9,Fall,346
2023-12-13,-4.0,0,20.6,Fall,347
2023-12-14,-0.6,0,20.7,Fall,348
2023-12-15,5.1,0,20.3,Fall,349
2023-12-16,3.0,0,23.6,Fall,350
2023-12-17,-0.6,0,23.7,Fall,351
2023-12-18,-0.7,0,22.3,Fall,352
2023-12-19,-0.6,0,23.4,Fall,353
2023-12-20,6.5,0,20.7,Fall,354
2023-12-21,1.4,0,23.6,Winter,355
2023-12-22,1.5,0,22.0,Winter,356
2023-12-23,3.2,0,20.3,Winter,357
2023-12-24,0.8,0,20.6,Winter,358
2023-12-25,-0.7,0,21.2,Winter,359
2023-12-26,-0.5,0,20.2,Winter,360
2023-12-27,-0.2,0,21.2,Winter,361
2023-12-28,-0.1,0,20.2,Winter,362
2023-12-29,2.2,0,20.9,Winter,363
2023-12-30,0.2,0,21.1,Winter,364
2023-12-31,2.2,0,24.0,Winter,365
2023-01-01,-0.2,0,20.9,Winter,1
2023-01-02,0.2,0,21.0,Winter,2
2023-01-03,-6.0,0,22.7,Winter,3
2023-01-04,2.8,0,23.4,Winter,4
2023-01-05,1.1,0,21.5,Winter,5
2023-01-06,3.1,0,23.5,Winter,6
2023-01-07,-8.6,0,21.4,Winter,7
2023-01-08,6.4,0,20.8,Winter,8
2023-01-09,-0.2,0,21.3,Winter,9
2023-01-10,3.5,0,22.4,Winter,10
2023-01-11,-2.9,0,21.5,Winter,11
2023-01-12,2.2,0,22.7,Winter,12
2023-01-13,-2.8,0,20.9,Winter,13
2023-01-14,-1.4,0,22.8,Winter,14
2023-01-15,6.2,0,21.4,Winter,15
2023-01-16,-0.0,0,21.8,Winter,16
2023-01-17,1.3,0,22.2,Winter,17
2023-01-18,3.3,0,22.7,Winter,18
2023-01-19,2.3,0,21.0,Winter,19
2023-01-20,1.3,0,23.3,Winter,20
2023-01-21,2.1,0,22.9,Winter,21
2023-01-22,8.3,0,20.9,Winter,22
2023-01-23,1.0,0,23.9,Winter,23
2023-01-24,1.9,0,22.7,Winter,24
2023-01-25,4.5,0,21.8,Winter,25
2023-01-26,4.8,0,20.6,Winter,26
2023-01-27,5.2,0,22.1,Winter,27
2023-01-28,3.6,0,20.7,Winter,28
2023-01-29,-1.6,0,21.7,Winter,29
2023-01-30,6.9,0,21.6,Winter,30
2023-01-31,-1.4,0,22.9,Winter,31
2023-02-01,3.1,0,20.8,Winter,32
2023-02-02,0.1,0,23.3,Winter,33
2023-02-03,2.3,0,21.3,Winter,34
2023-02-04,3.6,0,21.8,Winter,35
2023-02-05,3.8,0,23.1,Winter,36
2023-02-06,4.2,0,22.5,Winter,37
2023-02-07,7.9,0,21.2,Winter,38
2023-02-08,4.6,0,21.5,Winter,39
2023-02-09,2.7,0,21.2,Winter,40
2023-02-10,6.5,0,22.4,Winter,41
2023-02-11,7.3,0,21.3,Winter,42
2023-02-12,0.2,0,22.9,Winter,43
2023-02-13,5.9,0,22.3,Winter,44
2023-02-14,6.4,0,20.6,Winter,45
2023-02-15,3.6,0,21.2,Winter,46
2023-02-16,8.8,0,20.9,Winter,47
2023-02-17,4.4,0,21.6,Winter,48
2023-02-18,5.4,0,22.1,Winter,49
2023-02-19,4.7,0,22.0,Winter,50
2023-02-20,5.5,0,23.0,Winter,51
2023-02-21,2.3,0,20.8,Winter,52
2023-02-22,1.5,0,23.8,Winter,53
2023-02-23,10.8,0,18.3,Winter,54
2023-02-24,3.7,0,21.2,Winter,55
2023-02-25,3.5,0,22.7,Winter,56
2023-02-26,0.2,0,23.2,Winter,57
2023-02-27,5.0,0,21.5,Winter,58
2023-02-28,3.1,0,23.0,Winter,59
2023-03-01,12.2,1,19.2,Winter,60
2023-03-02,10.6,0,20.7,Winter,61
2023-03-03,5.7,0,20.1,Winter,62
2023-03-04,14.7,0,18.8,Winter,63
2023-03-05,11.2,0,20.5,Winter,64
2023-03-06,7.5,0,22.7,Winter,65
2023-03-07,1.2,0,23.0,Winter,66
2023-03-08,15.8,0,18.5,Winter,67
2023-03-09,5.0,0,21.7,Winter,68
2023-03-10,4.5,0,20.3,Winter,69
2023-03-11,12.7,0,20.0,Winter,70
2023-03-12,17.2,1,17.6,Winter,71
2023-03-13,14.3,0,19.6,Winter,72
2023-03-14,12.1,0,18.1,Winter,73
2023-03-15,12.4,1,16.6,Winter,74
2023-03-16,13.4,0,18.4,Winter,75
2023-03-17,13.4,0,20.3,Winter,76
2023-03-18,12.2,0,21.5,Winter,77
2023-03-19,11.9,0,19.0,Winter,78
2023-03-20,11.7,0,18.1,Winter,79
2023-03-21,9.9,0,23.4,Spring,80
2023-03-22,11.5,0,21.4,Spring,81
2023-03-23,7.5,0,21.3,Spring,82
2023-03-24,12.6,0,19.5,Spring,83
2023-03-25,10.2,0,18.6,Spring,84
2023-03-26,10.1,0,18.4,Spring,85
2023-03-27,14.2,0,20.6,Spring,86
2023-03-28,18.1,1,16.2,Spring,87
2023-03-29,16.9,0,20.7,Spring,88
2023-03-30,9.7,0,20.6,Spring,89
2023-03-31,11.7,1,18.2,Spring,90
2023-04-01,17.8,0,21.6,Spring,91
2023-04-02,12.2,0,18.8,Spring,92
2023-04-03,14.8,1,17.0,Spring,93
2023-04-04,17.4,0,20.8,Spring,94
2023-04-05,13.1,1,18.0,Spring,95
2023-04-06,16.5,0,19.3,Spring,96
2023-04-07,12.5,0,20.7,Spring,97
2023-04-08,14.9,0,19.3,Spring,98
2023-04-09,18.0,1,16.5,Spring,99
2023-04-10,12.5,0,19.2,Spring,100
2023-04-11,18.8,0,19.6,Spring,101
2023-04-12,17.7,1,17.7,Spring,102
2023-04-13,19.7,0,18.8,Spring,103
2023-04-14,18.9,0,17.1,Spring,104
2023-04-15,22.6,1,20.0,Spring,105
2023-04-16,19.1,0,18.4,Spring,106
2023-04-17,17.7,0,18.8,Spring,107
2023-04-18,19.6,0,18.6,Spring,108
2023-04-19,21.1,1,19.9,Spring,109
2023-04-20,19.9,0,20.0,Spring,110
2023-04-21,20.1,0,18.9,Spring,111
2023-04-22,18.1,1,16.2,Spring,112
2023-04-23,18.5,1,15.8,Spring,113
2023-04-24,16.5,0,21.6,Spring,114
